speech_date,text,speaker_party,speaker_riding,speaker_name,speaker_gender
2018-10-16,"Mr. Speaker, I thank my colleague for his passionate plea in support of victims of sexual harassment and violence in the workplace.
Listening to some of the points raised by my colleague from Jonquière, it is hard for me to understand the Liberals' position. For example, they refused to allow joint health and safety committees to exist and to allow experts from different backgrounds to represent the complainants.
As everyone knows, the majority of complainants are women of colour from vulnerable communities. Sexual harassment or violence in the workplace leaves victims shaken up. Having a trained expert by their side can often be reassuring. This is part of the trust-building process. 
Doing away with joint committees means losing that expertise and training, which will cause complainants to lose faith in the process when they are being encouraged to file a complaint. More than half of abuse victims do not report their aggressors because they figure that nothing will be done.
Bill C-65 abolishes joint committees despite the fact that they provide a sense of safety, expertise and training in representing the interests of complainants and conduct investigations.
That is ridiculous, and I think those provisions should be returned to Bill C-65. That would give the bill some teeth and enable it to offer some real protection to those who are dealing with harassment and violence in the workplace.",New Democratic Party,Salaberry—Suroît,Anne Minh-Thu Quach,Woman
2018-10-16,"Mr. Speaker, I would like to remind members that unions and even legal experts said that it was a bad idea to remove the joint workplace health and safety committees. I do not understand why the member keeps saying that it is such a good idea and that the Liberals held consultations because this was one of the things that legal experts and unions were calling for and it is not included in the Liberals' bill.
Including statistical data in the five-year review is also key to ensuring that the bill serves as an effective deterrent to harassment and abuse in federal workplaces. That would ensure that we have a detailed, ongoing report, but the Liberals are refusing to include that in Bill C-65. That is one of the tools we have to improve. It would give us feedback so that we could see what is working and what is not and what changes could be made to improve the situation. The Liberals seem to be making a habit of failing to monitor statistics.
The same goes for climate change: 14 out of 19 federal departments have no plan and no means of evaluating whether those objectives are being met. Once again, Bill C-65 contains no means of evaluating the statistical data regularly collected on how things are going in the workplace. This is a major flaw that needs to be—",New Democratic Party,Salaberry—Suroît,Anne Minh-Thu Quach,Woman
2018-10-16,"Mr. Speaker, I will be sharing my time with the member for Sherwood Park—Fort Saskatchewan. 
I would not say that I am pleased to rise to speak in the debate today, but I think it is an important debate we are having on a very important issue that impacts women and men throughout the world.
 I will quickly go over what the bill would do and where it is at in the process, and then I would like to share some personal reflections on why the bill would be so important.
On November 7, 2017, the Minister of Employment, Workforce Development and Labour introduced Bill C-65, which would amend the Labour Code on harassment and violence, the Parliamentary Employment and Staff Relations Act and the Budget Implementation Act, 2017. It has been through the process, and we are talking today about some Senate amendments. 
Part 1 of the bill would amend the Labour Code to strengthen the existing framework for the prevention of harassment and violence, including sexual harassment and sexual violence, in the workplace. Part 2 would amend part III of the Parliamentary Employment and Staff Relations Act with respect to the application of part II of the Canada Labour Code to parliamentary employers and employees, without limiting in any way powers and privileges. Part III looks at a transitional budget.
For those who are watching who do not think Parliament comes together to try to do things that are important, this is an example of where all parties participated thoughtfully in the debate on this bill. They knew it was important. The Senate amendments were proposed in the House and were accepted. Amendments were proposed in the Senate, and the vast majority were accepted. When they were not accepted, there was a reasonable rationale provided as to why those particular amendments were not seen as helpful for this legislation. 
I think we have agreement here that the bill is important and that we need to move forward with it. It really is a bit of an awakening, which perhaps has taken too long. 
It is interesting, as we are debating the bill here today, that yesterday there was an important report released in the British Parliament on sexual harassment in the workplace. Some of the things said there, as my colleague referenced earlier, are important, because the same thoughts apply here.
 There have been disturbing cases that have been tolerated and concealed for too long. Certainly when we look at what has been happening since I have been here, which is 10 years, cases have become more public. We have struggled with how we deal with them. However, do not for a minute think that there were no issues prior to those 10 years. These issues have been here as long as the House has been meeting. 
The British Parliament's response was to apologize for the past failings and to commit to change the culture. Hopefully, not only would we pass this piece of proposed legislation, we would also recognize and make a commitment to change. 
The British Parliament described a culture of “deference, subservience, acquiescence and silence”. Those are very disturbing words, but they relate to what the impact was of that attitude of deference, subservience, acquiescence and silence on the people or the victims who were impacted. It was hugely distressing and long-lasting, and in many cases, had a devastating impact on people's lives. This is a serious issue that we are coming to a point of awareness on.
Of course, as we enter into these debates, we always look into our past and reflect on our own careers and experiences. 
As I was considering this piece of legislation and how I felt about it, I reflected back to my first role in a management position. This was back in the 1980s. I was thrilled to be given an opportunity to have a pretty important job for someone in her late 20s. I answered to a board of directors. The chairman of the board of directors would come to the office to visit quite regularly, and it quickly became apparent that when this chair of the board of directors was coming to the office, we either wanted someone else in the office with us or we needed to be out and about, because he thought nothing of grabbing a person and trying to sit her on his lap. It was the chairman of the board. As members can imagine, it was creepy, and it was highly inappropriate and uncomfortable, but what was at play here was that he was the chairman of the board, and I was in my late 20s. Acquiescence, silence, and just trying to avoid the situation was how one dealt with it. That was the example I should have brought. It was something that was sort of personal. As a nurse, I have certainly dealt with some very horrific abuses, but this was creepy and uncomfortable, and it was wrong. 
This brings me to another issue I found very disturbing this year. As we are coming to an awareness of this issue, we are starting to talk about it, and we are trying to put policies in place. That was the story this summer in terms of the issue of the person in the highest office in this country and an incident many years ago, from his past, at a music festival, where there was an inappropriate interaction with a journalist. I have to give the journalist credit. She was very uncomfortable with the situation, and she acted on it. Unlike what I had done many years ago, when I just tried to avoid the situation, she acted on it. She wrote an editorial, at which time the response of the Prime Minister was quite telling: Had he known that she worked for a national newspaper, he might not have done it. Perhaps he thought that she worked for a small-town newspaper, and it was okay. Sometimes, for people who have famous names and are handsome, those sorts of advances are welcome, but clearly they are not always welcome.
In Canada, most people would say that this was a lot of years ago, it was an incident that was not too terrible, that we can see, so let us just move on, or he should make the appropriate comments and move on. 
What happened next, though, is what was the most offensive to me. Instead of just saying, “It was a long time ago. I apologize. Obviously, there was something that was very uncomfortable, and I will endeavour to never let that sort of thing happen again,” or, “It was related to a time in my past when I was having a difficult time,” he did not say that. We did not get that message. At first he remembered being in Creston but did not think he had any negative interactions.
The next comments we got directly from the Prime Minister were, “We've all been reflecting on past behaviours. There is a collective awakening going on and we need to take opportunities to reflect on it”. 
He went on to say, “often a man experiences an interaction as being benign or not inappropriate and a woman, particularly in a professional context, can experience it differently”.
I remember being in a professional context and having something happen that was incredibly inappropriate, and those comments were insulting. It should have been very easy for the Prime Minister to say, “I was young. I had had too many beers, I did something that was foolish, and I am sorry”. Instead, he gave us this kind of nonsense. It was so offensive.
 It was not about awareness. It was not about moving on. It was something that was terribly troubling, and I wish he could make it better. I wish he could make it right.
In closing, this is an important piece of legislation. It is incumbent on people that when they set a standard, they reflect on their past and are honest and do not try to say that they would have seen things differently and as a benign, professional interaction. 
I will be happy to support this legislation, but there are many things that we in this House need to continue to reflect upon.",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,Woman
2018-10-16,"Mr. Speaker, I agree that we have made tremendous progress and are actually talking about this issue, but there is a lot more we need to do.
I have to go back to the comment of the Prime Minister that he was a feminist prime minister, and then he said, “often a man experiences an interaction as being benign or not inappropriate and a woman, particularly in a professional context, can experience it differently”. It shows me that we have a lot more to do.",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,Woman
2018-10-16,"Mr. Speaker, this is one of those bills on which there was substantial work done at committee. I was not on the committee, but I understand that amendments were accepted by parties on all sides of the House, and a number of Senate amendments were also accepted. Where amendments were not accepted, the government gave a reasonable rationale. No bill is ever perfect, but we are certainly in a very good place to start.",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,Woman
2018-10-16,"Mr. Speaker, when that story first came out, I asked myself who has not done something in the past that was perhaps wrong and that the person feels uncomfortable about. What does one do when one recognizes something? Yes, it was 18 years ago, but the Prime Minister himself has said that there is no timeline on being held accountable. An acceptable answer would have been, “It happened a long time ago. I was young, it was wrong, I am so sorry I made this young journalist feel uncomfortable, and I apologize.” Instead, we get that the rules apply to everyone else, but they do not apply to Liberals.",Conservative,Kamloops—Thompson—Cariboo,Cathy McLeod,Woman
2018-10-16,"Mr. Speaker, I am pleased to have a chance to speak to the proposed amendments to Bill C-65, an act to amend the Canada Labour Code regarding harassment and violence, the Parliamentary Employment and Staff Relations Act and the Budget Implementation Act, 2017, No. 1.
I want to take this opportunity to thank the members of the other place for the effort they put into studying Bill C-65 and proposing the amendments we are considering and debating today. The government believes that their work strengthened this bill.
I know that members of the other place heard testimony that impacted them, as our committee did as well. Hearing the experiences of those working with victims of workplace harassment and violence sent a very strong message to all of us as parliamentarians that we must act and work quickly, but also deliberately, to ensure that the bill works to protect victims and prevent any form of workplace harassment or violence in the first place, because we can all agree that harassment and sexual violence of any kind is unacceptable. 
I would like to thank all members of the Standing Committee on Human Resources, Skills and Social Development and the Status of Persons With Disabilities who extended the sittings and came back early from their constituency week to hear important testimony. As well, I extend the thanks of the House to the Minister of Employment, Workforce Development and Labour and the department for evaluating and providing guidance to our committee as we evaluated each clause and section. I also thank the hon. member for Cape Breton—Canso for his work in support of our committee evaluating Bill C-65 effectively. 
The committee heard from witnesses, all whom spoke with passion about the urgency with which harassment and violence in the workplace need to be addressed. While everyone in the House agreed to the urgency of the bill, we understood the complexities of ensuring that employees are protected from workplace harassment and violence. 
The last time I rose in the House, I spoke of the Vice News journalist Hilary Beaumont, author of an investigation into workplace harassment. As I cited then, Mrs. Beaumont interviewed more than 40 women who work on Parliament Hill, including current and former MPs, as well as lobbyists, journalists, staff and interns. Mrs. Beaumont stated at committee that it quickly became apparent that female employees were more vulnerable to harassment than their male colleagues. The women she spoke with told her their stories and experiences, including sexist comments, touching and even sexual assault. Some women said they had been dismissed or had lost job opportunities after trying to report workplace abuse. Some of the women who currently work on the Hill said they would not even know how to report harassment if they had to. Harassment such as this and sexual violence have absolutely no place in any workplace. They are not okay. 
With that in mind, we agree with the principles underlying some of the amendments proposed by the other place. I would like to focus specifically on those concerning the recourse available to victims of violence and harassment. During its study of Bill C-65, the committee raised several valid concerns.
An employee of any gender who feels their rights have been violated may be unaware that they have two options for recourse. The employee can file a complaint under the Canadian Human Rights Act, or they can file a complaint with the employer under Bill C-65.
A member of the other place said that “we must ensure that women who are victims of sexual harassment can still choose the type of recourse, including a complaint under the Canadian Human Rights Act”. She went on to say that she thinks it is important to clarify that the new framework will not preclude a discrimination complaint for sexual harassment from being filed because that could end up trivializing the harassment and violence that women are subjected to in the workplace and could take away these women's hard-won avenues of recourse. 
Bill C-65 is not at all intended to replace the Canadian Human Rights Act. On the contrary, the bill complements it by laying out a clear procedure for preventing and dealing with incidents of harassment and violence in the workplace. However, we do see the need for absolute clarity on this issue.
A tremendous amount of work will be done to make sure everyone understands how to proceed if an employee believes he or she has been subjected to harassment or violence at work, but the message may not reach everyone, and that could cause confusion.
In reality, the law is often complex and difficult to grasp. During our committee discussions, we often heard differing views on the same principles from equally qualified legal experts. 
The law can be even more complex and difficult to digest for someone who has just experienced a stressful, even traumatic, event at work and is trying to fully understand what remedy he or she has.
It is not hard to imagine how employees who are dealing with the consequences of such an experience may not realize right away that they are protected under both the Canadian Human Rights Act and the Canada Labour Code. They may think that they have to choose one or the other when, in fact, they are and always will be covered by both. That is why we support the amendments proposed by the Senate committee, which clearly explain that employees will not waive their rights under the Canadian Human Rights Act. More specifically, senators suggested that Bill C-65 be amended by adding a clause to the section relating to the Canada Labour Code and by amending clause 21, which deals with the way in which part II of the code applies to the Parliamentary Employment and Staff Relations Act.
The additional text proposed for the two clauses specifies that it is understood that the relevant sections will not infringe on the rights provided under the Canadian Human Rights Act. We think that is an important and valuable addition to Bill C-65 because it eliminates any ambiguity regarding the relationship between the bill and the existing legislation. Senators pointed that out and proposed the addition. In order to truly achieve the kind of cultural change needed to eliminate workplace harassment and violence, we need to ensure that all legislative measures that seek to put an end to such shameful behaviour are consistent. A consistent set of laws will help us to make a profound cultural change, a change toward civility and respect, a change that ignores differences and enables human rights to take their rightful place.
It is very important to condemn the acts of violence reported by victims, at all levels, so that these injustices do not go unpunished.
This is exactly what the bill will provide for. We must create a culture of equality in our country, so that all Canadians see themselves as equals and treat each other as equal in rights, dignity and aspirations.
It is important that we create a culture of equality in our country so that all Canadians recognize each other as equals and treat each other with the respect we all deserve.
I know that today of all days, when many members of this place have young women students from the University of Toronto shadowing them, it is important that we work together to ensure that these principles are enshrined in law.
This bill is just the first step, and it is a necessary one. We urgently need to change the culture in Canadian society so that inappropriate behaviour is no longer reinforced.
While this is just a first step, it is an important and necessary first step, one that, along with the regulatory changes prescribed by Bill C-65, will work to change the culture of federally regulated work environments and demonstrate our joint commitment to ending workplace violence and harassment.
We must also teach workers about the means of recourse available to them if they are victims of harassment or violence. Bill C-65 will add to the existing recourse options, and workers must know that they are entitled to full protection guaranteed by the various legislative tools. 
 I therefore support the amendment to specify that employees are not renouncing their rights under the Canadian Human Rights Act.
Ultimately, we support this amendment because it strengthens Bill C-65, offering more clarity and thus more protections to those employees.
We remain committed to securing the timely passage of Bill C-65. I urge all members to support the government's position.
 I would like to remind my esteemed colleagues that harassment and sexual violence of any kind are unacceptable, period. Our government made a commitment to take action on harassment and sexual violence in Parliament and in federally regulated workplaces.
With Bill C-65, the Government of Canada is taking an important step toward making workplaces in federally regulated industries and on Parliament Hill free from these behaviours.
As noted in this bill, our framework will prevent incidents of harassment and violence, respond effectively to these incidents when they do occur, and support victims, survivors and employers throughout the process.
That being said, no government can fix these problems alone. We live in a culture where power imbalances and gender norms create tolerance for these kinds of unacceptable behaviours.
It will take all of us, employers, employees, colleagues, family members and friends, to do better and change this culture.
As I was saying, it is important that we realize that harassment and sexual violence of any kind are unacceptable, period. 
Our government ran on a commitment to take action on workplace harassment and sexual violence in Parliament and in federally regulated workplaces. With Bill C-65, we are taking an important and necessary step toward making workplaces in federally regulated industries and on Parliament Hill free from these behaviours. This framework will prevent incidents of harassment and violence. It will respond effectively to these incidents when they occur. It will support victims, survivors and employers. 
However, no government can fix this alone. We live in a culture where power imbalances and gender norms create tolerance for these kinds of unacceptable behaviours. It will take all of us, employers, employees, colleagues, family members and friends, to do better and to change this culture.
The members of the committee worked very hard during those months to make sure that we would strengthen the legislation. Today we received suggestions and amendments from the Senate, and we believe that some of them need to be integrated to strengthen this legislation. I hope the members of this House will make sure we pass these suggested amendments, which we think can help strengthen the legislation, so we can move on and change the situation that exists in our government and in the workplace.
I will now answer questions.",Liberal,Ottawa—Vanier,Mona Fortier,Woman
2018-10-16,"Mr. Speaker, during the committee's work, many examples and stories were shared. I believe that women and men who live with harassment or sexual violence in the workplace need to have a space to be able to say no, and to get help, making sure they have the possibility of being supported by their employer.
This legislation is very strong, and it will give us the tools to change the culture in our current system.",Liberal,Ottawa—Vanier,Mona Fortier,Woman
2018-10-16,"Mr. Speaker, when Bill C-65 was at committee, there were repeated requests from the labour movement, from the NDP and from my colleague, the member for Parliament for Jonquière and NDP labour critic, to keep alive the role of occupational health and safety committees.
 They have been extremely important, being made up of both employer and employee representatives, with a great diversity of representation, whether gender, indigenous or racialized. It is something that has worked very well for decades, supporting complaints and investigations under the labour code.
All of those witnesses, including the Public Service Alliance of Canada and others I mentioned, asked that the role of those occupational health and safety committees be maintained. In the case of workplace or sexual harassment, they asked that the complainant have the option to turn to these committees and all the experience they have garnered. The NDP's amendment to have that included in Bill C-65 was rejected by the government side. The Senate proposed the same amendment, and that was also rejected by the government side.
Is it my colleague's view that these occupational health and safety committees truly have no utility here?",New Democratic Party,Nanaimo—Ladysmith,Sheila Malcolmson,Woman
2018-10-16,"Mr. Speaker, we had that conversation, and a decision was made to ensure that the privacy of the person was protected.
I truly believe the occupational health and safety committees play a role in helping to make this change in the current culture. It is crucial that we use them in this role and make sure we move forward to change and transform the culture in the workplace.",Liberal,Ottawa—Vanier,Mona Fortier,Woman
2018-10-16,"Mr. Speaker, I will answer this question in French because that is easier for me. I am sure my hon. colleague can hear my answer through the interpreter.
I know we had this conversation in committee. After reviewing all the options, we realized that it was really up to the employer to carefully examine the problems identified in its workplace following the investigation.
There will be a whole process, and some measures will be taken in the regulations to ensure that the process is fair and is followed properly.",Liberal,Ottawa—Vanier,Mona Fortier,Woman
2018-10-16,"Mr. Speaker, all the participants really understood the importance of this, which is twofold: one, to have legislation that will protect and help those who are affected by harassment and sexual violence in the workplace; and two, to make sure we have tools to prevent this. This is a major issue, and we need to give our employees the power to understand that they can be protected, they should not be going through this and they should be supported.
One testimony was from someone who had lived through it for many years. For privacy reasons, I will not say where she worked, but it was in our government. We were all very surprised that she did not have that space to be able to make a complaint and be supported. 
This legislation would give us the necessary tools to move forward with prevention and methods and measures to empower employees in our government and in the workplace to be able to work safely.",Liberal,Ottawa—Vanier,Mona Fortier,Woman
2018-10-16,"Mr. Speaker, I am having a hard time understanding what the member is looking for as an answer. However, when we worked on this bill with his colleagues, we made sure that we looked at both sides. We looked at how we can help employees or members in the workplace work together, and how we can make sure that it is a safe environment, that they have a process that will support them, and that they will be able to stay in their workplace and hopefully work in that environment after living through a critical situation.",Liberal,Ottawa—Vanier,Mona Fortier,Woman
2018-10-16,"Mr. Speaker, a theme that was repeated throughout the committee review of Bill C-65, and has certainly been reflected in my colleague's speech, is removing barriers to victims of harassment in the workplace that prevent them from coming forward because they fear privacy concerns. The member alluded to this in his speech.
One of the amendments my New Democratic colleague, the member of Parliament for Jonquière, made at committee was blocked by the government and again in the Senate amendments. It was a provision to ensure the investigation report could be released to the victim and the health and safety representatives, with details such as the workplace redacted, which might reveal things about the victim's identity. 
The question is about how to share the victim's recommendations about changes to the workplace without revealing who that victim is. Are there any comments from my colleague about how that could be accommodated given my understanding is the government has refused those amendments?",New Democratic Party,Nanaimo—Ladysmith,Sheila Malcolmson,Woman
2018-10-16,"Mr. Speaker, I thank my colleague for talking about his experience of workplace violence and harassment. That took a lot of courage and it informs the debate. That is why we want to pass a bill. We agree that it moves things along.
They want to change workplace culture, but the Liberals did not want to keep joint health and safety committees. They opposed letting the very diverse experts on those committees, which include people working with LGBTQ communities, racialized people and linguistic minorities, continue to support victims. Under Bill C-65, this will no longer happen.
I would like my colleague to explain why it is important to bring back these joint committees so they can support victims when they face their employers, who can be somewhat intimidating in the workplace.",New Democratic Party,Salaberry—Suroît,Anne Minh-Thu Quach,Woman
2018-10-16,"Mr. Speaker, I am very proud to stand today and reflect on the speech my colleague from Edmonton Centre gave earlier today when he spoke about the need for a sense of belonging in the workplace, tolerance and inclusion. I am wondering if the member could tell us how Bill C-65 will change the role of workplace committees in investigating harassment allegations.",Liberal,New Brunswick Southwest,Karen Ludwig,Woman
2018-10-16,"Mr. Speaker, as the member of Parliament for Renfrew—Nipissing—Pembroke, I am honoured to have the opportunity to talk about Bill C-65, which deals with workplace harassment and violence.
Violence against women is not new. While I would like to believe that in a predominantly rural riding like mine in eastern Ontario violence against women is an urban problem, we know that is not the case. Violence against women continues to be a fact of life in Canada and in rural Renfrew County.
Carol Culleton, Nathalie Warmerdam, and Anastasia Kuzyk were killed on September 22, 2015. Their killer was known to all of the women and to police for a long history of violence. He had been released from prison just shortly before the murders. The system failed these women. 
On average in Canada, one woman is killed by her intimate partner every five days. The man arrested and accused of their murders had a long criminal history, including charges involving two of the three women. I am not prepared to let Carol, Nathalie, Anastasia and all the other women who have been murdered by their intimate partners die in vain. My memory of their senseless murders pushes me to speak out in this debate.
 When I was first elected in 2000, I immediately recognized the transient and precarious nature of politics in general, and Parliament Hill in particular. For a female in a new political party with an evolving political culture, my position was even more precarious. Uncertainty after each election, and with the change in assignments in the ebb and flow of duties, was compounded by the hierarchical nature of Canadian politics and the fact that we serve at pleasure.
To quote one of my colleagues:
 At any moment, everyone here weighs the opportunity cost of making a complaint or committing an non-acquiescent action with the threat of quiet dismissal, being overlooked for a promotion, being shuffled out of a spot, having a nomination candidate quietly run against us, or not having our nomination papers signed at all. 
She went on to say: 
 To say that there is a power imbalance here is an understatement. Further, for all the talk of feminism and pursual of women's rights, there is not gender equality in the broader context of Parliament Hill. Women are still used as photo-op props, included for quotas or optics without having the authority of real decision-making automatically attached to their perceived utility. For that, women have to fight, and fight hard, and put up with being accused of not being a team player, or being an “insert choice of gender expletive here” when they do. That is only for those of us who are lucky enough to have built a platform and a profile that allows us to do that without those in the top tiers of power having to take a bit of damage in order to suppress our voices. 
When this legislation was debated in the House of Commons previously, I did not have an opportunity to be part of this discussion. I was successfully defending my right to represent my party in the next federal election.
Bill C-65 is being supported by the Conservative Party. Today we are discussing amendments made by the other place, which allows for a re-examination of the legislation and the context in which it has been brought forward. At the time the legislation was previously in this chamber, it was presented by the government as partisan politics being set aside for a common purpose. All parliamentarians were prepared, or so I thought, to stand together and send a strong message to all Canadians that workplace harassment and sexual violence are unacceptable and that they will not be tolerated any longer, period.
It was that implied spirit of co-operation that encouraged my party to support Bill C-65. As a long-standing female member of Parliament, I am very cognizant of my position as a role model. I am reminded of my responsibility as a positive role model by the Daughters of the Vote program.
Young women are smart enough to spot a hypocrite when they see one. All parliamentarians have a responsibility to be a positive role model, starting with the Prime Minister.
I was hopeful that Bill C-65 would not be just another example of virtue signalling by the Liberal Party, where the Prime Minister directs his attack dog Gerald Butts to throw social media mud from the political ditch he occupies while claiming to take the high road. Subsequent events have proven me wrong. 
Sexual violence and harassment in the workplace are nothing new. 
I was particularly encouraged by the comments made by newly elected members of Parliament on the government side, such as the member for Oakville North—Burlington, who talked about taking a stand together. She shared her personal experience of harassment and bullying on Parliament Hill when she worked as a staffer prior to seeking elected office. She made reference to the #MeToo movement, #AfterMeToo and Time's Up and to having the courage and the strength to speak out and be a positive role model. In that context, her brave words in the House of Commons and her subsequent total capitulation to the Gerald Butts, “Kokanee grope” talking points were all the greater disappointment.
The greatest disappointment in this entire discussion has been the deafening silence from the female caucus on the government benches, who have quietly condoned the Prime Minister's behaviour with their silence. Not one female Liberal MP rose to defend the female reporter who was subjected to an unwanted sexual advance by the Prime Minister in her workplace. Not one government MP rose to demand a coherent explanation of what the Prime Minister admitted to doing when he belatedly provided an apology to the young female reporter who was the subject of his unwanted advance.
Enabling bad behaviour almost guarantees that it will continue. After all, is that not the subject of Bill C-65, which is what we are discussing here today? Silence is tacit approval.
Certainly in my career as the member of Parliament for Renfrew—Nipissing—Pembroke, spanning six elections over 18 years, I have experienced sexual harassment and bullying. It would be impossible to find a woman in politics who is not expected to put up with misogynist fools like Dan Leger or the tiresome Dick Mercer, let alone similar dinosaur attitudes in their own parties.
From the time Bill C-65 passed third reading and returned from the other place with amendments, something has changed. Canadians learned something about the leader of the Liberal Party. Canadians learned that the Prime Minister admitted to groping a young woman reporter at a music festival before he sought elected office. This is a very important discovery.
Unlike the recent events in the United States during the confirmation hearings for U.S. Supreme Court nominee Brett Kavanaugh about alleged events before he started his professional career, the Prime Minister has avoided a rigorous examination of his inappropriate behaviour. 
South of the border, the Prime Minister has been referred to as the Bill Clinton of the great white north. 
The Prime Minister had an opportunity. Rather than making up one answer, the Prime Minister chose to come up with a series of tortured explanations for the groping allegation against him. Constantly changing his story, he had an opportunity to come clean with Canadians. 
In the process, the Prime Minister dodged questions about the need to call an investigation on his own conduct, the way he did with Liberal MPs Scott Andrews and Massimo Pacetti in his caucus, who faced similar allegations in the past and were removed from the Liberal Party.
The Prime Minister has single-handedly “terribly set back”, to quote Kathleen Finlay, founder of the Zero Now campaign to fight sexual misconduct in the workplace, progress on women's issues.
Ms. Finlay said:
 He went from saying he had a good day and sort of smiling about it, and dismissing it that way...and then he went on to explain it, in a tortured explanation about different perceptions, how men and women can perceive things differently. And from where I was sitting, that just re-opened the whole “he said, she said” kind of explanation...which is something women who have suffered incidents of sexual misconduct do not want to hear. 
The incident was first published in an editorial in the Creston Valley Advance, a community newspaper in British Columbia. The Prime Minister, who was in Creston to attend the Kokanee Summit festival, put on by the Columbia Brewery, admitted later to inappropriately groping the reporter while she was on assignment.
In addition to being on assignment for the Creston Valley Advance, the female reporter was also on assignment for the National Post and the Vancouver Sun. While her connection to the big city newspapers may have prompted remorse after the fact, that is a topic for a proper investigation.
The incident resurfaced online, including in a scandal magazine earlier this year. The allegation came into wider circulation the first week of June, when photos of the Creston Valley Advance editorial were widely shared on social media, and it received further comments when prominent online media outlets reported on it that same week.
The now former female reporter for the Creston Valley Advance community newspaper, the Vancouver Sun and the National Post confirmed that the Prime Minister groped her, or in his words, “inappropriately handling”, while she was on assignment at the festival.
After the incident, she wrote an unsigned editorial blasting the Prime Minister for his misconduct. The editorial did say that the Prime Minister told the female reporter that had he known the reporter was working for a national paper, he never would have been so forward.
The reporter wrote this about the Prime Minister:
 ...shouldn't the son of a former prime minister be aware of the rights and wrongs that go along with public socializing? Didn't he learn, through his vast experiences in public life, that groping a strange young woman isn't in the handbook of proper etiquette, regardless of who she is, what her business is or where they are? 
After the incident, the female reporter, who is not in journalism anymore, held meetings with Valerie Bourne, the then publisher, and Brian Bell, the then editor of the newspaper, and communicated her displeasure about the Prime Minister's conduct. In a statement, the female reporter said she reluctantly went public to identify herself and to confirm the incident because of numerous media requests. She would not offer any comment or take part in any discussion on the subject, she said, adding that the incident happened as reported.
 This is what the Prime Minister stated on CBC Radio, on January 30, 2018, before details of the groping incident were reported in the national and international media. He stated:
 I've been very, very careful all my life to be thoughtful, to be respectful of people's space and people's headspace as well. This is something that I'm not new to. I've been working on issues around sexual assault for over 25 years. 
 My first activism and engagement was at the sexual assault centre at McGill students' society where I was one of the first male facilitators in their outreach program leading conversations—sometimes very difficult ones—on the issues of consent, communications, accountability, power dynamics. 
To connect the dots, it was after the Prime Minister left university in Quebec when the groping incident occurred. 
The following is from the newspaper editorial following the groping incident. It states:
 It’s not a rare incident to have a young reporter, especially a female who is working for a small community newspaper, be considered an underling to their ‘more predominant’ associates and blatantly disrespected because of it. But shouldn’t the son of a former prime minister be aware of the rights and wrongs that go along with public socializing? Didn’t he learn through his vast experiences in public life, that groping a strange young woman isn’t in the handbook of proper etiquette, regardless of who she is, what her business is, or where they are? 
 And what makes the fact that she was working for the Post of any relevance? Big stories break first in community newspapers after all. 
 It may not have been an earth-shattering find, but one thing could have been learned from the experience. Like father, like son? 
That was from the Creston Valley Advance, Monday, August 14, 2000.
What are Canadians expected to take away from this incident of groping that took place between the Prime Minister and a young female reporter? First and foremost, this incident is about hypocrisy, saying one thing and applying a different set of rules to one's own behaviour. It is about believing women, until it happens, then it is deny and hope that the clock runs out on the media cycle.
It has been noted by the CBC that there is no dispute that this incident happened. In 2018, the excuse “I did not think I was doing anything wrong” does not pass the smell test. Worst of all, the Prime Minister has shown no ability to grow with the job and learn from his mistake. Women in Canada deserve better from a Prime Minister who claims to be a feminist.
What this incident has also taught Canadians is that they cannot trust the Prime Minister, when he tells the public he is doing one thing but legislatively does another. It was finally figured out by the temporary socialist government of Alberta that the current government has no intention of seeing any pipelines built, let alone the Trans Mountain pipeline. In response, the NDP in Alberta pulled its support for the scam carbon tax, which is all about getting the provinces to take the blame for raising taxes while using the environment as an excuse to raise taxes.
If dragging the government's feet on this issue somehow does not work, Bill C-69 will be sure to suffocate any resource project from going forward.
There are ethics rules for parliamentarians, versus the Prime Minister's trip to a tropical island. When the Ethics Commissioner rules that opposition members are in violation of the rules, charges are laid by the RCMP. Where are the charges against the Prime Minister for his breaches of the code of ethics for parliamentarians?
In public, the Prime Minister claims that his government is going to crack down on guns and gangs but it cranks out Bill C-71 instead, which cracks down on law-abiding citizens who are already obeying the law. Then there is Bill C-75, which would soften the penalties for gang violence, among other atrocities.
The biggest lie of all is the Prime Minister's betrayal of veterans. It was announced by the government that no Canadian Armed Forces personnel would be medically released until their benefits were in place, yet last week, not only was it confirmed that soldiers are being released without their pension amounts and benefits confirmed but that soldiers should be told to wait longer.
In the last election, the Prime Minister claimed that the problem was that there were not enough offices open to service veterans. The government went ahead and spent funds intended for veterans to open offices in government ridings, and it now tells veterans that it has just doubled the official wait time, if they even qualify.
How much is the political decision to direct shipbuilding contracts going to cost Canadians?
 I had high hopes for Bill C-65. It now appears that Canadians will be disappointed, as they have been disappointed with everything else this Prime Minister has touched.",Conservative,Renfrew—Nipissing—Pembroke,Cheryl Gallant,Woman
